Geneid	Repeat_type	ESCs_rep1	ESCs_rep2	ESCs_rep3	IVD.D11_rep1	IVD.D11_rep2	IVD.D13_rep1	IVD.D13_rep2	DIOL.D5_rep1	DIOL.D5_rep2	DIOL.D15_rep1	DIOL.D15_rep2	DIOL.D25_rep1	DIOL.D25_rep2	DIOL.S.D5_rep1	DIOL.S.D5_rep2	DIOL.S.D14_rep1	DIOL.S.D14_rep2
Charlie7	Name	2.19612755615438	2.40758830187982	2.50188826907026	6.62941474106077	6.15781548074812	4.86212130255137	2.99398546139569	5.35449849981231	4.94132935694962	3.40062937998407	3.63047246968721	2.25748444781339	2.68346243091609	4.66028997338371	5.52387403274703	2.38153354206499	1.9740049099308
L1ME3C	Name	1.09132719048162	1.60072087097956	1.03669403414514	2.81332306238293	7.05971774813042	0.710197493631099	1.19759418455828	0.963809729966215	0.639884377158943	1.10520454849482	0.83610881120069	1.28999111303622	0.569219303527655	2.41465801729726	1.6401946786655	0.195207667382376	0.154823914504377
LTR84a	Name	0.282936679013754	0.273293807240412	0.442322787901924	1.53200760822833	0.622001563711931	0.327783458598969	0.724859638022115	0.606843163312061	0.142196528257543	0.552602274247412	0.682088767032142	0.1254158026563	0.528560781847109	0.700250825016205	0.961493432321156	0.351373801288277	0
CT-rich	Name	1642.79772422981	1482.26752652707	1509.75825580624	1529.30570390109	1399.19251756999	1290.21032362197	1332.00837395673	699.940043895465	739.386397807159	820.763154792781	817.912443125348	786.66166389002	855.658588767108	803.260136034106	794.306691971666	1025.34779369267	1044.63565713965
(TTCC)n	Name	25.2217839577975	26.4574433390361	23.7748498497284	39.414377557147	34.5210867860122	26.2499919761341	27.2925411533544	54.2946147880968	65.4104029984697	21.2751875585254	27.327556408191	19.8336133629319	21.8946139249745	31.9459255688427	31.6727248294028	15.9679871918784	17.6499262534989
ORR1C1	Name	71.7042383671999	82.0792401078704	80.8897798375644	118.688807612017	101.13745425956	77.6027338233059	92.2462678474231	60.5058330478791	62.5664724333189	50.8819170980117	54.083038366613	53.3196326721639	45.4968857605319	78.1141868595663	69.4537608759047	53.6821085301534	50.0468303635397
ORR1A4	Name	112.932154452061	115.251902710528	114.423376195379	165.289693585944	136.809243938439	123.02805812748	124.045545011089	136.325531805221	145.076007954758	72.4334057936608	71.7073319921855	71.7736722058766	69.1398161177699	115.227480585425	99.5051438390404	59.5773800851012	64.0196886475597
(CAAAC)n	Name	12.8129896067657	16.5277683426344	13.8640548833009	20.5289019502596	19.5308491005546	38.2960340796462	40.6551710021099	15.1353824261361	14.5751441463982	27.0137496372485	30.2319343839407	27.9318909058816	23.6632596180782	17.5545637857511	15.3838949171385	23.1906708850263	22.1785257527519
B1F2	Name	245.710295960659	286.78931572176	262.615332729646	414.199147897368	365.9857200881	210.682818014487	204.221324103622	183.587905230231	186.384099413574	141.614959742712	148.497325441933	116.26044906239	117.48279839594	226.084430159542	217.995069763324	76.404281013462	84.5725632980157
(GA)n	Name	102.086248423201	113.53405592216	100.310514743883	175.261670381321	175.43554104495	126.032739831304	145.192537059473	135.611598671913	131.282944713777	102.210166802146	113.18272960043	97.3764124909983	97.4178179465901	125.58636347963	126.389254319236	95.8860062182231	96.7649465652353
MER90a	Name	1.69762007408252	2.23840642120718	1.96280737131479	5.71021017612377	5.16261297880903	5.9547328312146	4.66431419249013	4.49777873984234	4.76358369662769	3.25185184460977	3.63047246968721	2.93831309080473	2.602145387555	4.39467759148101	4.97714247319187	2.14728434120614	4.48989352062692
MLT1A	Name	12.8803554827214	15.3825371503889	14.2925550840809	34.0384235864549	29.2340734944608	32.2593553837818	37.5351229949713	29.6639216889602	30.785548367758	21.3389493594001	22.8389722638504	23.4169220102548	25.2489419636196	38.4413556353723	38.3466204184555	17.2953993300785	22.1011137954997
RLTR25A	Name	26.4208965498082	31.2596059519747	28.2671906643574	22.2837470287757	23.9470602029093	41.9289674124514	34.1314342599109	25.2018396057833	23.497976294559	31.4345678312278	27.5915907696228	23.3631723805449	25.5132223545431	22.2872934996537	21.756145507816	13.9378274511017	18.3079278901425
MLT1E3	Name	3.26050839625374	5.02340045689519	4.35411494340957	16.7963743229397	25.0044628612196	11.4177904745307	11.6292698447896	5.49728512647397	6.9676298846196	7.94897117571277	7.89902797950125	8.65369038328467	7.90808246686635	9.00667440451877	8.80426339007804	6.20760382275956	5.88330875116631
B3	Name	1905.84799666145	2204.11455539392	1937.70555310136	3085.12906676642	2714.63252458617	1655.49767294231	1626.99473099529	1497.36765714418	1452.75083094319	1123.37666174411	1173.12667070493	874.219810687354	857.650856329454	1815.43648372477	1671.9239619321	745.810414001106	756.392234311131
MTE2a	Name	112.622271422665	135.696882290275	121.058218013908	217.182969479205	188.124372944674	248.214024024069	289.817792663103	168.131252894106	169.711556475378	187.735995708746	194.417301467613	203.89026203267	212.68472691094	169.484846234095	154.611914479722	255.683002737436	237.693414742844
RMER10B	Name	29.8835025739289	35.0336632900566	31.0593532629883	39.386522873361	28.7053721653056	22.9721573901444	24.7082589656234	35.0541168454379	33.2384384802007	23.0180101157672	22.112877769913	23.6319205290942	30.7988301730142	31.6561666067671	32.2383092013564	16.2022363927372	19.6239311634297
MLT1F	Name	13.4866483663223	9.81254907901288	13.8364097090571	20.9188675232632	22.5164566063719	15.3511919777184	20.5481949561052	12.7080097728879	13.7219649768529	11.5621398919459	12.2996006700312	15.4440602699615	13.8035681105456	17.3613911443673	15.1765139807555	11.8686261768485	11.7666175023326
Lx4A	Name	46.7384447380339	56.5457901171233	50.8671206087213	117.908876466009	108.259372164062	152.801722283553	165.204966196171	84.0299297903878	85.708957407234	100.084773439656	99.0348884003764	108.32342040857	110.448874145205	79.9734735328852	70.6980464942026	92.8407666070581	97.9261259240182
Lx5b	Name	44.3402195540126	49.5963190187243	44.9510533205331	100.750391253852	75.4798897564428	101.831394471413	105.104647513207	90.8479912134821	83.3271655589202	93.1984989451885	97.4066765048804	89.8335477883837	89.0828210020781	76.8585646905717	62.5913371628674	73.1638337349145	73.0381816674396
RMER15	Name	511.980657262983	418.790224618879	398.214912395829	228.742663250383	194.841989832762	217.402378915766	222.97312778289	139.466837591778	151.474851726348	132.560784018504	140.048225876116	124.699140926835	131.408342071527	168.832888569424	147.956871703067	102.757316110083	116.156641856908
B1_Mm	Name	814.642064756553	870.180496244292	778.764558449826	1008.47882647103	933.68654728798	684.111393384264	605.541438476388	563.293242180255	571.416748802936	364.781262804167	412.663704054446	268.891480895106	259.076100148444	543.394640212575	507.706237890367	269.659871722014	268.580785686467
(TTTC)n	Name	64.5904018662827	68.8700394245838	60.9852543819778	114.594169095479	84.2190117265955	68.9437874586498	61.5500379590083	291.677381613109	321.577448654433	67.3962235245594	91.5319119630229	53.9467116854454	55.4582235722658	118.43897574843	82.4056429936426	46.2251756361467	49.8533004704092
L1Md_Gf	Name	38.7623250248843	25.559477972389	35.2752423351785	32.0328863538651	24.0092603592805	9.25988270542087	8.57225311052241	28.878595242321	33.2028893481363	14.091357993309	14.0598297462432	10.4811777934193	9.35145998652577	67.9484766067448	65.1930252738541	7.73022362834209	7.00578213132304
RLTR13D2	Name	2.81589361494641	2.06922454053455	3.31742090926443	6.2394491680572	5.00711258788105	1.83012431051091	3.71884509941781	2.82003587656782	3.30606928198787	2.25291696423945	2.17828348181232	2.63373185578229	3.8219010379714	3.42881438456211	3.22383092013564	2.45961660901794	1.50953316641767
A-rich	Name	476.963874941233	472.928426434122	453.57437381918	605.783662977267	535.885447216014	374.465286161105	349.004157889431	387.772781356407	390.329470066955	299.659210177472	326.896542316017	254.181998897846	254.827284632827	326.654936579973	303.172076179539	291.601213535793	293.971907665185
L1VL4	Name	49.109723571673	56.3505802548087	50.6874269761361	112.003683503384	80.4870023443239	67.0317172834891	74.0932612604345	71.3933133308308	70.9560676005139	56.4504477077356	60.7719088562185	51.2592301999533	53.0593707931136	77.2449099733393	62.365103414086	25.5722044270913	27.6360687390312
RMER17C-int	Name	24.5077056726675	31.1685080162279	24.3139307474839	32.8963815512301	26.746067239613	27.1240811990647	28.9628698844489	19.3475879126551	19.3031787109615	19.7874122047823	20.6826916454907	12.7386622412327	11.2217519838309	33.7810656619886	22.3217298797696	10.1117571704071	8.94108106262774
Lx10	Name	25.5316669871935	27.8369263660591	25.9311734407503	69.8874016189978	55.4514394049187	39.7983749315581	52.0953470282851	38.9807490786336	40.8815018740436	32.0934397735997	29.9238942956036	28.8993842406587	27.9730629162162	48.2931603459452	41.3253647774113	19.1693929369493	22.9139393466477
MLT1J	Name	16.9223080400607	18.8963146720513	17.0294273342241	30.0273491212753	33.5258842840731	36.8210085159508	35.8963099003126	19.2404979426589	21.1872827103739	23.0392640493921	22.2228920871762	28.5768864623997	29.4570989575562	24.8951241583347	23.8865133088413	23.4249200858851	23.455823047413
RLTR9A3	Name	2.41169835921247	3.18842775113814	3.19301762516702	7.40934588706792	6.43771618441849	19.8855298216708	15.883880763615	9.17404076301175	6.39884377158943	11.0095376176984	12.5856378949156	13.9569871813225	10.3882522893797	9.82765813039984	7.37144964779553	14.8357827210606	16.7596887450988
MLTR18C_MM	Name	4.5000405138378	3.9041972462916	3.77356628428829	8.32855045200492	8.24152071918309	3.52367217993891	4.66431419249013	3.78384560653403	4.30144497979067	3.10307430923547	3.10240374682361	1.82748741013465	1.74831643226351	7.53373301396744	7.23947996100635	1.60070287253548	1.35470925191329
ORR1A1	Name	42.5752336039744	47.2668146617703	44.1769884417047	99.2740930131957	99.8934511321361	85.5241674061143	90.2607827519712	100.164818603156	101.990459892723	50.9669328325113	51.9267577482534	46.2963477234111	50.3759083621975	103.902734484301	72.998089606814	29.2421085738799	37.6996231818157
ORR1A3	Name	47.4121034975905	51.7826694766476	49.2637005025768	84.5111106066318	75.9774910074124	61.1042997404911	62.3694445063377	45.5132372484046	42.303467156619	67.5450010599337	66.3386333097389	118.58959968315	140.088936450324	53.3639421822694	53.5608400240079	106.153929522536	143.908828531818
(CAAAA)n	Name	135.930864503322	140.551100866498	123.352767476149	173.506825302805	167.691621576737	120.897465646586	110.399274434412	109.981399186145	103.945662156264	84.3568625572299	90.4757745172957	76.9694697444947	77.2918497147195	102.743698635998	88.1368979627726	65.7459423743843	68.8579359758215
ORR1B2-int	Name	4.72908449208703	5.68711398876476	5.43227673892051	10.7240532575983	11.5692290850419	9.42377443472035	12.0389731184543	10.8517836262863	13.7930632409817	7.88520937483807	7.32695352973236	6.5574548246008	5.30593707931136	11.7352379640647	11.9903886854168	3.74798721374162	4.33506960612254
L1ME3Cz	Name	8.44768084483922	7.67825458437348	8.08621346633205	15.2365120309254	12.875432368837	3.22320400955653	3.34065746218888	3.89093557653028	3.44826581024542	3.25185184460977	3.45444956206601	3.22497778259056	3.02905986520074	5.31224763805397	6.91898215023263	1.40549520515311	2.12882882443518
MLT1A0	Name	28.3879801277133	35.6062788861794	31.5707889864999	73.8149120328195	61.2982541038108	40.9456170366545	51.0553310259055	37.2316129020282	38.4997100257297	30.1805857473587	31.3540804200259	28.2723052273772	26.9362706133623	52.1083200132748	45.6992172538526	24.5571245567029	18.8111056122817
MER63A	Name	1.13174671605502	1.70483279754733	1.17491990536449	2.86903242995487	2.86120719307488	3.16857343312337	2.96246982495995	1.42786626661662	1.56416181083297	1.38150568561853	1.65021475894873	1.61248889129528	1.15876786789558	3.16320200265941	3.14841967054182	0.97603833691188	0.387059786260941
L1MC5a	Name	22.2711585909398	24.5053447158903	22.3925911375349	40.6678383275157	34.8631876460537	13.357175937908	16.0729745822295	14.8855058294782	15.4638724480078	9.69179373295461	11.2214603608514	5.96620889779254	6.4240464255264	22.8185182634591	17.6273795925545	4.45073481631817	6.77354625956647
PB1D7	Name	420.794207569408	471.41880349889	429.329556007305	638.122950852778	576.066748231805	392.548006960482	385.310171063408	318.092907545516	317.773691523544	259.871846431658	270.063146017823	224.458453668303	227.952001801986	397.549295967821	379.978433890841	172.368370298638	162.332874357839
L1MA9	Name	11.2231549342122	16.1503626088262	14.4722487166661	42.3391193546738	38.315296324655	33.5704892181777	36.4005600832845	19.0263180026664	20.6540457294081	20.7863470851527	20.1766257860798	19.9948622520615	26.468697614036	25.3539091816212	19.7766002059783	17.8419807987492	15.2501555786811
MER89-int	Name	0.094312226337918	0.117125917388748	0.0691129356096757	0	0.0933002345567897	0	0.0315156364357441	0.0713933133308308	0.0710982641287715	0	0.0220028634526497	0.107499259419685	0.264280390923554	0.0724397405189177	0.0565584371953621	0	0.193529893130471
HAL1M8	Name	3.48955237450296	5.25765229167269	4.07766320097087	7.27007246813807	6.40661610623289	11.2265834570147	10.3371287509241	10.137850492978	10.9491326758308	4.484579994854	4.51058700779319	3.74455753645237	4.47243738486015	8.78935518296202	8.1632677685306	8.9795526995893	10.4506142290454
(TC)n	Name	116.933687483827	127.472040091421	116.35853839245	182.503888165673	178.110147768912	131.605058627486	133.279626486762	133.576889241984	145.182655350951	90.6267729765756	102.731369460422	70.3761818334207	78.1863371916915	136.283298496257	137.757500195504	67.0733545125844	76.0185420216489
RLTR18	Name	22.6753538466737	23.7505332482739	23.0007849709001	18.8019115555295	23.4805590301254	19.1207017516065	17.7117876768882	13.5290328761924	10.8424852796376	9.3304768613313	10.2093286420295	7.9370286538201	8.88388698719948	13.5945246373836	12.0092414978152	5.11444088541825	6.42519245193163
(TG)n	Name	614.080378861375	687.242827273889	650.988563094657	830.960926703046	832.580193106606	621.231599909696	631.762447990927	403.08664706587	391.004903576179	276.322391057331	285.179113209793	244.184567771815	234.437036010033	436.715049008382	401.263259088696	207.505750427466	215.553594968718
MT2C_Mm	Name	26.9732967326445	29.4506612278596	25.4750280657265	56.2943159314446	47.0855183729932	42.1474897181841	48.2189237466885	50.617859151559	51.2262993047798	28.8415879289899	28.2516766732023	40.4913877147481	44.5617397618793	96.4655877910255	46.1139791266186	31.9359743837567	37.2351514383026
RMER4A	Name	38.5063346962528	42.3605401222638	40.8319223581964	80.667164244168	61.4848545729244	54.3847388392122	56.9487550393897	40.0159521219306	40.5615596854641	29.457952004112	31.4200890103838	30.7985378237398	27.1802217434455	53.0741832201937	48.4894334888238	16.514568660549	19.9335789924385
ORR1A0	Name	85.1639403831399	56.3245522731668	65.3255467382655	77.2131834547078	62.1379562148219	55.2588280621428	62.2748975970304	83.2089066870833	88.8372810289	60.3824254283422	60.3978601775235	45.1317724130312	38.219010379714	120.201676101058	106.725770987648	35.1373801288277	34.4483209772238
PB1D10	Name	913.292653506015	1029.15940811329	950.593138962601	1470.97799605327	1370.64264579561	812.001572814296	830.058832444629	733.209327907632	719.905473435875	547.947662783559	553.724061649383	468.410106378042	474.139350577697	909.939727238299	851.826622599349	372.690478566432	389.962734657898
RCHARR1	Name	42.0363065963291	55.7909786495069	44.6193112296066	97.7699400887534	86.0539163395457	70.7192811927275	65.899195787141	50.4036792115665	48.844507456466	47.4812877180276	47.1081306521231	40.0076410473595	41.9595943743243	53.8227272055559	46.8492388101583	29.8667731095035	27.7134806962834
RMER12	Name	22.0151682623083	26.3663454032893	21.8811554140233	44.6510581089093	38.0664956991702	40.3993112723229	38.4490764516079	27.2722456923773	25.8442190108084	25.5472282171304	26.007384601032	19.4394494117264	17.401847279274	31.6561666067671	28.6751276580486	14.6405750536782	15.0566256855506
Charlie1	Name	16.5585323099002	21.4991128362457	21.9640909367549	40.5285649085858	32.0019804529789	11.5270516273971	17.9954284048099	16.5275520360873	15.7482655045229	10.5632050115755	10.3413458227454	5.67954420600671	7.86742394518581	24.4121925548753	22.4159939417619	4.95827475151235	7.77990170384492
MLT1F2	Name	13.7561118701449	16.6709222416651	15.7439267318841	22.2280376612038	19.9040500387818	13.0567077675256	16.8923811295589	16.0277988427715	15.7127163724585	12.8586298430648	13.9498154289799	13.2044923653847	12.9090806335736	18.1582282900754	14.4412542972158	9.1357188334952	9.63778867789744
RLTR43C	Name	0.229043978249229	0.403433715450132	0.165871045463222	3.62110889217605	2.45690617666213	1.50234085191194	0.693344001586371	1.28507963995495	1.38641615051104	0.765141610496417	0.484062995958294	0.519579753861812	0.447243738486015	3.13905542248644	2.45086561179903	0.273290734335326	0.387059786260941
GA-rich	Name	1335.16471509071	1253.48156789438	1265.63754464575	1176.38686033286	1031.49629318168	797.415208906641	827.348487711155	538.484065797791	545.679177188321	482.294261816241	492.24806116268	473.8209024355	495.302111112421	596.492970012942	582.30681655105	496.647347354241	510.454446120929
RMER17D2	Name	8.36684179369244	17.7120415073429	11.3068762657429	20.6124660016175	15.4878389364271	36.5751709220016	38.2914982694291	12.7794030862187	12.6910401469857	29.5854756058614	32.5862407733743	23.8827521344068	23.9885277915226	14.3672152029187	14.0264924244498	28.7345686386858	26.8619491665093
L1MC3	Name	22.0825341382639	24.0238270555143	21.5908810844627	41.3363507383789	34.3966864732698	27.6157563869631	28.5216509743484	25.094749635787	20.7962422576657	16.8968772317959	18.4163967098678	16.5190528641583	16.4057134981006	31.4871405455562	28.2603657852826	15.2261980558253	10.7989680366803
(CATA)n	Name	30.0317075010313	30.8301442548827	28.972142607576	40.0828899680103	40.8344026576883	31.9588872133995	31.6732146179229	28.8428985856556	27.6572247460921	25.2496731463817	24.8412328380415	22.9690084293394	19.3127977982597	28.1307659015131	26.6955823562109	17.7638977317962	17.1467485313597
L1MC4	Name	51.9795098873839	59.3568121344533	52.2355567337929	86.7951946770813	77.2214941348362	39.7983749315581	43.6806720999414	46.1557770683821	47.5647387021481	28.820333995365	33.2023209500484	23.8110859614603	23.4396377488352	57.1549552694261	49.9222472311063	15.4994887901607	17.0306305954814
IAP-d-int	Name	32.672449838493	44.5338765893662	32.6351281948889	108.939668286927	155.033889755199	750.815327209155	669.990914987485	205.969708959447	202.274561446355	449.520696166645	458.803708714652	292.003821670339	300.283511871678	108.321558655955	108.856138788674	340.754504182676	356.327239231823
MTB	Name	108.86325554434	127.016550412687	104.996371778219	201.472927823918	189.554976541211	635.244342764802	576.767662410553	218.927595328993	219.764734422033	242.464874792864	257.059453717307	310.637026636417	341.32828950819	221.52072650685	203.082495156147	338.216804506705	358.881833821145
MLT1K	Name	48.907625943806	49.1148013583483	47.4667641767253	54.3723427502127	53.5854347137829	47.1188721736018	52.0638313918493	37.1959162453628	32.349710178591	23.910675328013	23.4550524405246	23.9544183073532	26.2857342664735	38.4172090551994	41.023719779036	26.9386580987679	25.9717116581092
L1ME4c	Name	7.72012938451814	8.53717797855763	6.0957609207734	12.0889327631108	14.5859366690448	7.5117042595597	9.39165965785175	6.88945473642517	6.82543335636206	4.93091260097691	5.61073018042568	4.71205087122954	4.4317788631796	8.54788938123229	7.78621152056152	2.88907347725917	1.93529893130471
RLTR51A_Mm	Name	21.6109730065743	20.4970355430309	22.0055586981207	22.0887642422739	23.0762580137126	16.4438035063816	17.2075374939163	29.6639216889602	27.7283230102209	22.6566932441439	24.2031497979147	18.1494582986902	24.3341252258073	23.9051143712429	20.5307127019164	20.1844728073377	22.217231731378
ORR1F	Name	86.5786237782087	102.940667393888	98.0159652816421	219.717745703728	189.554976541211	147.639132810619	155.939369084062	121.904082512394	115.072540492417	107.608665942871	107.9460480987	112.587557698884	113.721885140489	151.519790585403	133.496764593453	78.8638976224799	85.0370350415288
IAP1-MM_I-int	Name	38.937476302369	40.408441499118	33.1603865055224	93.7310109397878	95.2595394824823	108.359748355176	100.282755138538	24.9876596657908	25.3109820298426	50.2017912220149	46.4260418850909	45.7230183398395	34.7833652977078	28.7344304058374	28.7693917200409	23.2297124185027	32.0098443237798
L1MCa	Name	26.1514330459855	20.913483249302	22.1023168079743	55.4865301016515	43.4468092252784	39.6617984904752	44.7206881023209	32.2340809688701	34.5537563665829	24.4845315358853	26.3374275528217	22.3419294160579	17.9507373219614	37.5962253293183	29.5989154655728	15.3042811227783	13.0826207756198
RMER17C	Name	39.1126275798537	47.878472230356	38.8414698126377	63.7036618185125	48.1429210313035	35.5371899697715	41.5691244587465	37.0531296187012	39.3173400632106	30.96698129148	35.8206617009138	18.9736192875745	18.1133714086836	46.7477792148749	42.8147369568891	14.7576996541076	16.6048648305944
L2c	Name	203.364106334933	235.735429731087	206.689145234296	266.235067626298	262.484659886435	146.956250605204	144.247067966401	146.92743883485	145.182655350951	92.667150604566	96.108507561174	87.916477662066	84.2647861829333	174.096843047132	169.939250959665	73.6323321366322	74.2380670048485
G-rich	Name	233.867374967654	235.77447170355	225.764315462567	272.502371478141	236.111793585049	184.050412003321	193.474492079033	192.619159366581	199.288434352946	176.1738558168	178.927285596948	181.369167184246	163.365940112437	207.129364723759	210.831001051912	148.08453647627	167.945241258622
ORR1A2-int	Name	60.6292883600901	65.3302339212794	67.0810153027512	102.533091016154	98.058546519186	154.65916188228	164.54313783102	58.8994834979354	55.1011546997979	54.1975307434962	57.1854421134366	78.3132104872408	82.7197623590725	79.4905419294257	61.1396706081864	49.543705981647	51.9821292948444
RLTR18B	Name	17.0705129671632	24.1019110004401	17.5270404706138	27.1304620075344	22.2365559027015	13.2752300732582	10.1795505687454	23.9167599658283	24.0312132755248	8.22527231283648	8.4490995658175	5.87662618160946	5.81416860031819	22.4804661410375	18.2118167769066	2.88907347725917	4.56730547787911
RLTR23	Name	9.91625694067252	10.9317522896165	10.2563596444759	16.5735368526519	15.2701383891279	11.7728892213463	15.6002400356933	9.85227723965465	10.4869939589938	8.56533525083489	9.24120265011289	11.1799229796473	8.78224068299811	11.7835311244106	10.5764277555327	5.58293928713596	5.57366092215756
L1M4	Name	181.52408935011	209.876629969815	181.407633388277	225.121554358207	197.205595774868	103.634203493707	113.204166077193	119.298226575818	119.160690679821	76.4078913815172	81.8286491804043	61.8299907095557	51.1687495349682	143.841178090398	133.496764593453	42.2038976880697	45.4021129284084
RLTR48B	Name	3.8937476302369	3.0192458704655	3.99472767823925	5.0416977652605	2.79900703670369	1.58428671656168	1.54426618535146	1.8562261466016	1.63526007496174	1.10520454849482	0.748097357390091	0.501663210625198	0.447243738486015	2.36636485695131	1.71560592825932	0.312332267811802	0.116117935878282
MLT1F1	Name	6.62880219403652	8.61526192348346	8.44560073150237	29.6652382320576	19.8418498824106	7.53901954777628	7.81587783606455	13.1006729962074	12.6554910149213	6.14238681759623	5.63273304387833	5.84079309513624	6.93227794653323	20.6936192082375	18.7019898992664	2.26440894163556	2.6707125252005
MMERVK10C-int	Name	71.2865699362748	66.1631293338216	66.8598539088003	435.675109096351	324.342715397587	351.629705212044	333.939683673145	437.069864211346	412.974267191969	371.263712559761	376.821039490079	245.134144563356	255.76243063148	524.3429884561	503.370091038723	275.086644875244	255.227223060465
RLTR10C	Name	16.1139175285928	14.1201800407546	14.0022807545203	71.6979560650858	58.0949460506944	35.4825593933384	32.6817149838667	69.1444239609096	59.7936401322968	25.4834664162557	27.8116194041493	20.4965254626867	32.7504392136805	100.039281656625	78.9367255123271	35.8791692648807	15.5210974290637
ID4	Name	349.575003509089	382.077756512917	337.284948362339	519.545561975905	462.551462854378	273.016305724724	284.80680646982	258.301007630946	251.75895327998	197.385281574451	196.067516226562	163.775121725891	155.925430644897	317.310210053033	313.239478000314	113.103322481349	119.678885911883
BGLII_B	Name	6.83089982190349	8.23785618967527	8.73587506106301	24.5399764154392	19.6863494914826	13.0567077675256	18.1214909505529	9.85227723965465	10.9846818078952	8.05524084383728	8.97716828868109	7.47119852966813	7.50149725006089	12.7493943313295	11.877271811026	5.38773161975358	5.68977885803584
IAPLTR2a	Name	5.30843102530567	7.14468096071362	5.76401882984695	21.3088330962668	13.4352337761777	18.0554055111599	24.0779462369085	10.3520304329705	10.3447974307362	13.1136770465636	15.4680130072128	14.3690676757646	12.9294098944139	13.1357396140971	11.1420121274863	14.211118185437	13.5083865405069
MMVL30-int	Name	36.5661974687299	47.409968560801	37.086001248152	430.91195816895	1156.08320639318	45.671161898123	56.1293484920603	118.298720189187	109.66907241863	30.7756958888559	33.4883581749329	26.8031486819749	24.5984056167308	131.526422202182	123.485921209874	19.637891338667	19.2755773557949
MER90	Name	0.47156113168959	0.937007339109984	0.732597117462562	1.08633266765282	0.933002345567897	0.928719799363745	1.48123491247997	0.999506386631631	0.426589584772629	0.616364075122113	0.528068722863594	0.662912099754726	0.691194868569296	0.724397405189177	1.30084405549333	0	0.154823914504377
MER2	Name	79.9094020585988	96.6939517998219	83.3502003452689	117.017526584858	107.761770913092	53.7291719220143	57.0748175851326	44.3352475784459	46.356068211959	38.0870490558216	38.2409766807052	34.7222607925584	35.2915968187146	64.7852746040854	59.6502984287086	24.6352076236559	21.7527599878649
L1MB2	Name	33.6155721018722	36.8686359958137	31.4049179410366	55.4029660502936	46.4946168874669	38.1594576385633	42.987328098355	30.7705180455881	31.2121379525307	25.7172596861296	24.2911612517253	26.5881501631355	24.9033445293349	32.4771503326481	35.1039366859214	16.7097763279314	18.0369860397599
MER46C	Name	15.2381611411693	17.2565518286089	16.6009271334441	16.0442978607185	15.7677396400975	8.9320992468219	8.63528438339389	5.96134166312437	6.00780331888119	4.5270878621038	4.3785698270773	4.19247111736773	3.43564508200621	7.07494799068097	7.40915527259244	3.27948881202392	2.86424241833097
MERVL-int	Name	49.2579284987754	49.8565988351437	49.5401522450155	76.7396538303463	67.3005691936309	72.9591348264871	65.7416176049623	818.060280801324	803.054893334474	113.729798826842	114.238867046157	118.607516226386	103.821535111276	3296.49112521422	1503.36096627752	42.7895206902168	42.5378705100774
PB1	Name	183.450753402442	200.857934330882	189.175927350804	308.936297870189	292.713935882835	330.979347320309	347.239282249029	164.204620660911	158.406932478903	186.205712487753	187.33237943586	191.079933618491	184.162773952037	196.915361310591	187.057604617461	188.453482090946	195.774839890784
B1_Mur1	Name	601.577272284005	657.609970174536	606.175735645343	999.537472975734	911.481091463464	627.131702164477	674.560682270668	485.224654052991	483.219352151195	504.802177525011	521.709895325778	490.662453077917	488.085223514124	572.998347504639	521.468790941239	474.081341004839	485.450383928473
B1F	Name	610.105792179991	682.922182321326	631.678408885314	986.947155904476	917.856607491511	537.400980373009	525.397175020291	494.220211532676	494.097386562897	360.679253614561	368.723985739504	295.049634020563	290.261186277424	611.367263399493	574.822250028864	219.374376604314	233.435757093974
LTRIS6	Name	0.673658759556557	0.793853440079292	1.00904885990127	0.278546837859696	4.22961063324113	7.97606415924157	7.94194038180752	6.56818482643643	5.9722541868168	1.84909222536634	2.20028634526497	1.80957086689804	1.15876786789558	7.24397405189177	6.48536746506819	1.28837060472368	1.62565110229595
(A)n	Name	1488.55681464174	1664.15106224097	1397.25621922081	982.741098652794	967.989933526693	955.160998357395	846.352416481909	574.430599059864	631.850273312392	293.750616629749	328.480748484608	271.489379664415	233.908475228186	356.451816513421	342.404778780722	261.500191225431	266.800310669667
RLTR26B_MM	Name	1.14521989124615	1.69181880672636	2.34983981072897	3.28685268674442	4.72721188421068	2.56763709235859	4.34915782813269	1.17798966995871	1.84855486734806	2.48671023411335	2.20028634526497	1.88123703984449	2.31753573579117	2.10075247504861	2.14922061342376	0.741789136053029	1.43212120916548
(TTTG)n	Name	115.788467592581	122.3705556896	114.326618085526	146.79418355206	137.275745111223	89.8126676561175	91.0171580264291	87.5638988002639	90.9702289527631	66.3547807769393	69.1109941047728	55.7383660091068	57.7147715255362	95.982656187566	82.8204048664086	37.870287472181	40.5638656001466
L1MEf	Name	13.0150872346327	16.267488526215	12.7444253264242	33.6206033296653	27.2747685687682	19.6943228041547	19.2875694986754	16.9202152594069	13.6864158447885	14.0701040596841	16.3041218184134	14.0107368110323	13.3563243720596	18.6170133133619	16.2699770998658	9.1357188334952	11.1860278229412
RLTR14	Name	12.5974188037076	13.8468862335142	14.0161033416422	34.818354732462	30.4158764655134	23.3818867133931	24.1724931462158	16.6346420060836	18.1656064849011	13.1986927810632	13.6417753406428	14.3869842190012	15.61287232533	26.1024531669834	21.0962970738701	16.0460702588313	15.7920392794464
