ESCs	IVD.D11	IVD.D13	DIOL.D5	DIOL.D15	DIOL.D25	DIOL+S.D5	DIOL+S.D14	A_count	T_count	G_count	C_count	Geneid
51.8833333333333	145.88	61.33	52.09	81.395	87.05	71.555	44.6	2	10	23	65	Usp34
444.783333333333	92.85	226.126666666667	92.72	207.355	200.745	75.05	203.89	8	18	33	41	Mybl2
61.4933333333333	116.906666666667	29.6033333333333	40.79	24.06	29.65	40.885	18.125	16	25	24	35	Ppp1r15a
46.9966666666667	84.71	9.62666666666667	25.565	11.855	11.02	23.495	9.745	21	13	26	40	Gadd45b
200.086666666667	149.083333333333	156.493333333333	130.59	156.83	129.115	140.69	109.795	16	18	37	29	Myh9
313.943333333333	13.4766666666667	3.61666666666667	23.07	5.915	3.025	11.145	14.325	18	21	24	37	Mylpf
111.806666666667	43.64	44.95	60.09	82.2	90.65	58.155	53.47	15	19	48	18	Myo10
41.0933333333333	65.3333333333333	36.2366666666667	42.37	65.06	37.355	67.16	24.745	9	9	48	34	Myo1b
60.6066666666667	20.55	11.22	34.77	10.46	17.32	23.805	26.665	19	10	40	31	Myo1c
0.203333333333333	64.6033333333333	297.266666666667	60.205	322.01	397.68	65.73	365.84	12	11	40	37	Myo5b
51.31	105.003333333333	42.1666666666667	69.44	34.685	30.425	116.715	19.47	12	15	33	40	Myo9b
61.2866666666667	82.3333333333333	23.5366666666667	36.505	17.075	23.535	53.055	17.78	11	10	32	47	Ppp1r12a
186.803333333333	389.346666666667	660.773333333333	520.26	526.205	449.54	365.04	425.28	16	26	29	29	Nap1l4
78.6333333333333	105.62	39.0866666666667	63.61	36.865	44.445	91.43	32.915	23	33	29	15	Nbr1
528.09	493.97	213.003333333333	227.445	117.945	123.575	311.155	110.895	14	14	30	42	Ncl
20.54	53.9466666666667	20.9566666666667	38.975	26.7	21.195	42.51	15.16	13	13	40	34	Ncoa2
81.9266666666667	130.043333333333	138.323333333333	99.94	152.015	174.405	71.55	138.78	9	11	34	46	Tram1
313.693333333333	435.933333333333	447.42	611.355	437.77	369.375	293.575	531.83	20	25	18	37	Ndufa2
922.803333333333	927.04	1467.91333333333	2252.315	1544.535	1064.425	935.635	1659.77	15	22	33	30	Ndufa4
182.093333333333	167.03	133.1	164.09	101.125	91.525	109.83	130.45	28	23	25	24	Ndufs4
273.756666666667	450.533333333333	478.296666666667	272.99	315.46	256.255	213.655	242.155	24	17	31	28	Ndufv1
24.5533333333333	38.3133333333333	19.9866666666667	29.13	17.47	18.16	34.385	14.74	13	15	33	39	Nedd1
654.753333333333	272.383333333333	16.6866666666667	97.485	19.765	8.49	147.47	11.5	5	13	28	54	Nedd4
234.646666666667	141.186666666667	15.5266666666667	105.325	21.855	12.125	89.305	9.16	18	12	42	28	Sept2
481.913333333333	649.603333333333	865.113333333333	1134.315	935.8	735.63	505.725	898.045	27	13	36	24	Nedd8
14.5	95.1766666666667	27.39	33.78	55.48	47.615	44.875	20.71	10	15	24	51	Nek1
82.93	62.2866666666667	25.56	26.7	26.135	48.05	35.38	22.26	22	24	25	29	Nek2
267.023333333333	110.5	102.243333333333	59.885	104.135	167.895	57.87	152.435	17	22	27	34	Marc2
112.273333333333	102.543333333333	41.1066666666667	113.035	38.225	47.215	126.825	30.51	17	21	32	30	Nf2
305.33	59.3166666666667	12.0966666666667	21.19	14.26	6.455	23.89	6.615	23	17	41	19	Nfatc2ip
165.133333333333	161.203333333333	99.3733333333333	117.075	116.975	111.895	98.805	94.615	15	30	30	25	Nfe2l1
9.56333333333333	50.6166666666667	52.4033333333333	27.725	51.58	113.235	17.22	79.755	10	9	48	33	Nfil3
59.4966666666667	92.49	99.85	64.19	79.825	70.045	53.19	71.81	13	20	30	37	Nfs1
61.9466666666667	67.65	51.8066666666667	78.115	50.695	64.79	84.87	53.02	12	19	44	25	Nfya
28.62	56.52	64.49	91.41	65.35	103.39	76.675	86.965	22	32	27	19	Nfyc
279.286666666667	58.7633333333333	0.51	22.765	5.215	1.195	23.585	0.495	17	21	35	27	Nid2
3.95	8.79	19.06	11.455	21.105	24.045	12.68	18.375	12	14	32	42	Nin
120.76	287.973333333333	494.39	432.755	507.625	494.095	244.41	534.615	5	9	59	27	Ninj1
199.796666666667	122.013333333333	141.15	204.935	153.62	201.08	126.605	189.495	13	24	34	29	Nipsnap1
42.2633333333333	127.843333333333	48.12	83.785	45.375	28.92	95.02	18.065	14	11	34	41	Nktr
165.746666666667	109.726666666667	106.833333333333	121.56	131.355	118.99	86.72	148.785	12	10	45	33	Mrpl40
399.45	296.093333333333	166.863333333333	184.465	96.31	59.565	86.945	46.39	27	21	32	20	Nme1
615.256666666667	161.413333333333	75.84	249.205	46.96	22.955	139.68	44.06	28	19	36	17	Nme2
131.993333333333	6.16	3.26333333333333	16.44	3.535	11.835	15.655	4.465	17	20	29	34	Nqo1
218.063333333333	125.313333333333	135.05	102.98	99.85	148.33	86.175	113.76	25	20	23	32	Nmt1
83.77	308.646666666667	48.8533333333333	72.595	40.94	21.47	158.405	12.675	11	11	52	26	Nmt2
188.846666666667	32.05	0	4.2	0.065	0	12.51	0.175	15	24	17	44	Mycn
246.18	191.87	123.363333333333	175.48	92.91	70.08	137.23	65.7	13	23	33	31	Rrp1
9.37333333333333	109.606666666667	190.173333333333	168.19	187.995	141.275	210.015	87.1	15	16	41	28	Nos1
37.6233333333333	102.496666666667	24.4933333333333	48.155	21.99	17.455	76.85	18.08	27	14	36	23	Ints6
412.04	255.803333333333	641.616666666667	477.265	1032.575	1103.765	383.235	774.905	18	18	25	39	Uhrf1
28.86	61.5166666666667	31.6366666666667	54.98	26.955	31.53	58.9	21.18	17	14	34	35	Npc1
201.75	141.583333333333	77.6466666666667	269.99	143.935	128.06	173.935	77.265	11	16	43	30	Npm3
131.956666666667	81.0333333333333	82.0366666666667	82.8	91.145	93.975	68.97	89.52	29	14	33	24	Nsdhl
86.4433333333333	112.583333333333	495.88	122.94	469.835	902.89	181.245	614.455	7	8	50	35	Nsf
89.8833333333333	71.4633333333333	47.3433333333333	76.885	49.835	51.73	45.84	59.185	9	20	33	38	Ntan1
146.94	225.783333333333	241.406666666667	144.815	201.165	258.57	169.945	246.1	21	17	39	23	Nucb1
364.516666666667	285.296666666667	506.693333333333	413.52	734.395	772.265	274.47	936.44	21	18	40	21	Nudc
317.333333333333	206.303333333333	108.133333333333	108.39	87.105	165.975	135.275	111.03	18	17	44	21	Nup62
1.83	43.3433333333333	49.3566666666667	4.045	16.015	17.41	4.43	23.335	17	22	25	36	Gpr143
157.786666666667	147.85	119.786666666667	180.075	133.465	137.03	160.125	114.805	17	18	40	25	Oat
173.236666666667	184.43	149.75	239.245	86.665	128.41	291.89	402.785	9	23	30	38	Oaz1
23.72	109.396666666667	86.7166666666667	74.605	48.8	58.36	104.485	103.46	12	20	41	27	Oaz2
183.16	99.22	102.92	150.655	210.275	220.29	177.085	124.295	6	8	30	56	Odc1
193.23	111.1	132.613333333333	121.36	147.905	153.71	87.925	117.2	14	15	45	26	Odf2
0.336666666666667	501.62	1539.67666666667	1145.305	919.28	1091.515	1360.485	1202.565	17	16	28	39	Nobox
0.0566666666666667	0.27	18.95	0	7.08	32.71	0	29.62	22	23	21	34	Sebox
80.2466666666667	163.773333333333	134.613333333333	111.78	123.65	116.105	131.28	97.31	18	19	28	35	Ogdh
0.0566666666666667	4.72	37.5133333333333	1.19	34.58	110.085	1.6	85.585	36	22	13	29	Omt2a
128.423333333333	49.74	28.4733333333333	70.03	30.655	36.79	48.47	41.955	23	17	25	35	Sigmar1
72.2166666666667	50.61	43.6533333333333	42.39	32	45.6	44.415	36.21	19	22	33	26	Orc1
102.32	93.4666666666667	54.8333333333333	63.29	56.76	66.39	75.03	48.06	24	18	23	35	Orc2
29.22	81.9933333333333	167.15	145.57	143.79	116.2	133.81	107.15	14	14	49	23	Slc25a15
237.633333333333	257.43	114.58	343.06	121.145	130.62	214.445	145.72	14	13	37	36	Sqstm1
1.82666666666667	106.856666666667	77.0066666666667	21.655	43.675	32.585	25.655	34.1	12	22	31	35	Hspa4l
514.706666666667	205.523333333333	65.9566666666667	79.145	55.745	50.755	98.895	41.135	16	20	27	37	Mybbp1a
479.8	541.123333333333	595.24	463.775	427.67	428.11	469.31	366.395	11	12	43	34	P4hb
2069.31666666667	614.803333333333	274.28	749.595	349.71	241.72	727.71	479.9	11	15	48	26	Pabpc1
70.4633333333333	149.26	94.1066666666667	109.305	134.705	153.89	97.905	97.16	5	10	37	48	Pafah1b1
48.0633333333333	120.22	41.7166666666667	74.17	42.62	35.955	54.165	26.75	23	8	34	35	Pafah1b2
89.4766666666667	252.273333333333	317.893333333333	278.385	238.185	183.1	225.485	349	22	22	23	33	Pafah1b3
782.17	479.116666666667	1088.26333333333	1849.185	1282.14	885.645	1021.85	1441.695	16	17	28	39	Prdx1
31.38	80.1733333333333	114.733333333333	119.775	92.53	146.215	115.15	132.855	11	7	52	30	Pak1
43.6733333333333	112.033333333333	70.3266666666667	111.855	71.72	81.085	103.83	82.39	10	11	49	30	Pbx2
8.87333333333333	111.853333333333	9.50666666666667	11.03	7.265	9.07	35.37	6.805	7	7	40	46	Pbx3
232.69	170.006666666667	345.046666666667	357.235	245.33	270.4	291.81	305.11	24	24	28	24	Igbp1
835.973333333333	896.976666666667	769.333333333333	1472.575	1150.585	888.025	899.785	1011.51	10	7	24	59	Pcbp2
44.91	96.1566666666667	38.3466666666667	41.33	39.1	39.61	55.51	23.475	11	16	22	51	Pcm1
62.65	91.2433333333333	75.3633333333333	83.225	92.58	101.785	56.215	93.13	29	11	31	29	Pcmt1
384.43	171.48	86.6766666666667	111.675	144.92	174.7	125.22	173.87	20	15	40	25	Pcna
54.5066666666667	35.46	53.2333333333333	22.52	35.14	74.13	26.325	42.49	19	19	30	32	Pcnt
117.84	73.21	1.51666666666667	122.655	0.985	2.385	37.12	2.445	10	21	21	48	Pcolce
47.3966666666667	102.91	89.3866666666667	112.405	73.76	59.935	84.47	56.21	26	26	14	34	Furin
69.3166666666667	166.343333333333	5.04666666666667	24.15	6.53	12.35	106.92	2.8	7	10	33	50	Pcsk6
310.703333333333	350.016666666667	312.48	298.465	217.28	148.52	267.815	181.85	25	25	28	22	Cdk16
24.4	136.073333333333	114.516666666667	79.3	104.43	71.855	142.32	86.81	23	20	38	19	Pcx
133.906666666667	102.743333333333	123.28	98.315	135.34	153.59	73.84	145.6	13	25	19	43	Pdcd2
28.7766666666667	169.226666666667	89.2233333333333	161.825	72.855	58.885	159.67	84.49	20	20	33	27	Pdcd4
146.363333333333	69.7366666666667	48.3733333333333	81.265	43.07	63.18	55.86	52.335	27	9	33	31	Pdcd6
60.9166666666667	129.066666666667	99.8666666666667	109.435	112.84	130.06	104.05	82.295	16	12	32	40	Pdcd6ip
84.32	58.4966666666667	22.5633333333333	24.22	20.6	12.55	33.605	11.05	17	18	26	39	Pdcd11
3.16333333333333	32.82	3.50333333333333	1.13	3.07	5.085	11.23	1.65	11	4	49	36	Pde3b
55.98	241.42	102.596666666667	164.155	146.96	231.63	207	144.61	26	18	36	20	Pde6d
69.6466666666667	45.87	21.5	23.66	18.2	20.485	38.29	12.4	12	7	31	50	Pde8a
290.036666666667	65.7	32.8633333333333	49.1	31.595	41.265	44.525	40.75	11	15	21	53	Pdgfa
625.08	170.88	116.616666666667	106.72	93.715	102.87	129.665	92.215	17	20	30	33	Pdha1
43.3166666666667	87.33	47.87	64.065	72.305	52.86	68.58	26.6	21	31	11	37	Pdpk1
80.0166666666667	21.43	4.90333333333333	7.385	5.39	19.97	8.755	9.305	19	33	23	25	Pecam1
50.77	123.58	67.8566666666667	63.42	70.92	51.91	109.065	27.63	20	18	37	25	Peg3
1577.34666666667	335.14	6.30666666666667	150.88	8.945	1.66	212.65	14.85	28	24	33	15	Rhox5
8.10666666666667	32.61	42.9833333333333	25.455	27.285	24.12	22.855	26.755	23	19	23	35	Pemt
73.44	109.42	76.43	56.29	67.825	75.225	65.125	58.92	20	16	27	37	Pepd
2.08666666666667	13.28	1.37333333333333	2.565	5.08	1.7	10.125	0.255	16	42	19	23	Pet2
457.646666666667	494.766666666667	517.816666666667	525.765	508.635	497.84	254.305	488.465	23	11	39	27	Pfdn2
117.293333333333	29.8966666666667	30.9033333333333	29.39	34.215	44.085	27.94	53.375	18	18	31	33	Pfkl
2613.65333333333	1605.51	2123.99	1839.16	979.06	719.915	1033.15	1116.59	22	13	41	24	Pfn1
8.47666666666667	123.57	86.3	116.285	113.115	133.105	62.725	72.79	11	8	35	46	Pfn2
179.236666666667	139.616666666667	138.633333333333	79.615	89.345	88.89	45.52	108.285	22	22	27	29	Pgp
1156.89	818.643333333333	665.776666666667	737.35	344.84	213.305	598.545	287.135	16	15	39	30	Slc25a3
19.0733333333333	64.99	19.9233333333333	36.42	19.985	16.89	50.92	10.97	23	19	23	35	Phtf1
71.19	77.97	107.97	91.895	76.09	69.625	66.36	71.285	19	17	30	34	Pick1
95.4733333333333	32.7366666666667	10.52	19.44	15.405	12.265	22.465	10.51	14	28	36	22	Piga
56.7266666666667	91.9066666666667	84.5666666666667	57.63	73.815	131.795	83.275	74.4	13	22	31	34	Pigf
17.69	87.11	29.9033333333333	49.77	39.605	27.79	65.505	15.57	14	17	29	40	Pik3c2a
9.36	84.0566666666667	304.566666666667	189.175	236.91	332.3	207.78	339.625	21	30	28	21	Pik3cd
10.9733333333333	24.5766666666667	13.8166666666667	19.475	22.235	23.04	15.26	13.26	6	15	59	20	Pik3r1
4.66333333333333	161.37	54.7466666666667	43.7	55.595	55.67	103.885	33.145	17	30	12	41	Pik3r3
425.17	83.56	1.04	5.82	2.16	1.63	6.85	2.92	13	8	27	52	Pim1
48.7866666666667	87.15	23.9166666666667	45.65	20.04	14.82	64.075	17.105	15	28	28	29	Pip5k1a
73.6166666666667	106.24	130.61	115.825	123.015	137.525	80.86	124.185	21	12	25	42	Pja1
1179.72666666667	534.6	454.896666666667	570.63	482.975	571.405	576.735	636.715	14	22	34	30	Pkm
95.6233333333333	130.686666666667	102.68	122.285	100.505	77.91	84.355	71.265	16	14	48	22	Prkaca
24.23	86.5766666666667	43.8833333333333	45.805	65.42	46.18	38.27	28.6	10	13	46	31	Prkacb
41.03	95.9333333333333	109.063333333333	77.135	67.86	71.825	83.16	72.68	8	13	48	31	Prkcd
143.696666666667	50.5066666666667	7.03666666666667	12.885	5.36	3.615	16.7	3.405	12	11	43	34	Prkci
23.2033333333333	120.643333333333	96.6766666666667	211.605	99.2	81.76	93.75	76.7	14	18	26	42	Pkig
150.69	131.363333333333	92.66	125.04	114.66	129.265	70.705	78.355	8	12	44	36	Lypla1
213.186666666667	22.7533333333333	0.373333333333333	14.985	1.71	0	12.035	1.37	31	16	31	22	Pla2g1b
86.52	126.836666666667	99.1433333333333	58.865	55.635	78.35	69.495	87.235	16	13	35	36	Plaa
165.813333333333	241.686666666667	82.3133333333333	123.91	98.605	91.16	136.875	60.795	10	18	37	35	Papola
0.683333333333333	49.0633333333333	150.176666666667	111.455	74.045	135.49	146.035	112.53	19	18	16	47	Plat
99.6266666666667	46.42	8.35	28.625	11.385	7.32	20.635	6.655	10	8	48	34	Plcb3
5.08333333333333	24.0633333333333	0.43	5.45	0.06	0.14	6.785	0	8	15	41	36	Plcd1
59.4433333333333	95.2966666666667	35.5233333333333	57.87	42.905	33.74	61.105	23.585	14	11	36	39	Plcg1
1.49666666666667	8.87	19.3166666666667	25.61	17.94	31.235	18.26	26.22	9	11	31	49	Pld1
74.3	119.396666666667	101.963333333333	112.29	86.66	78.22	72.75	103.01	14	14	26	46	Pld3
544.873333333333	248.483333333333	140.076666666667	141.985	131.175	140.08	154.97	163.225	8	23	22	47	Pa2g4
206.746666666667	91.04	106.033333333333	23.64	132.68	221.935	18.435	125.43	24	17	33	26	Plk1
268.406666666667	48.84	1.37333333333333	219.19	6.12	0.26	197.295	2.25	11	15	36	38	Plp2
0.55	98.8866666666667	267.98	24.02	224.295	257.355	18.47	234.005	16	17	30	37	Lcp1
140.923333333333	17.1866666666667	0.22	25.905	0.145	0.55	6.295	0	19	14	23	44	Pltp
68.03	77.19	36.0533333333333	57.46	44.49	29.79	57.68	21.655	4	7	31	58	Plxna1
79.02	20.17	9.47666666666667	16.065	6.685	4.48	20.8	7.58	21	28	17	34	Pml
22.66	57.4766666666667	20.4566666666667	30.365	18.81	13.405	44.57	9.205	22	21	30	27	Pms2
154.84	70.7133333333333	18.8533333333333	55.49	28.39	34.88	28	30.61	19	3	59	19	Ppp1r14b
171.09	159.42	93.1366666666667	202.34	94.345	54.42	174.135	48.67	17	21	30	32	Pnn
115.73	53.7933333333333	26.5233333333333	28.845	22.32	21.24	38.16	24.665	12	15	45	28	Pola2
37.2333333333333	80.85	80.1233333333333	140.395	120.825	168.18	114.975	144.43	16	13	24	47	Polb
205.14	132.86	76.2833333333333	72.025	78.345	59.44	104.14	45.335	12	16	45	27	Pold1
255.693333333333	89.94	87.8633333333333	67.535	99.575	88.815	39.355	93.825	15	14	48	23	Pold2
71.1233333333333	106.753333333333	54.29	45.46	32.28	31.395	86.96	23.785	12	13	48	27	Pole
57.5233333333333	77.5266666666667	41.7266666666667	46.195	32.285	23.035	50.755	18.95	14	19	34	33	Polg
74.5133333333333	125.476666666667	55.68	111.53	36.675	34.875	103.915	34.115	21	36	11	32	Cnot7
90.1766666666667	167.19	62.4233333333333	89.185	61.185	54.565	122.65	39.17	16	12	37	35	Por
0.636666666666667	4.08666666666667	30.4266666666667	4.3	32.37	23.78	6.095	64.31	13	17	39	31	Pou2f2
2301.72333333333	354.673333333333	845.846666666667	152.635	513.015	519.1	96.015	642.475	17	15	34	34	Pou5f1
42.8833333333333	21.6766666666667	21.44	28.095	27.35	38.92	20.675	18.275	12	12	56	20	Ppard
125.856666666667	168.766666666667	225.71	168.955	153.5	179.16	69.995	235.88	11	30	26	33	Scand1
106.656666666667	113.3	59.05	117.66	65.5	52.01	62.74	36.205	18	16	32	34	Ctsa
37.4866666666667	126.063333333333	138.606666666667	150.685	132.695	159.1	144.33	99.08	19	13	32	36	Sypl
715.556666666667	808.54	861.97	655.06	480.97	411.885	417.545	565.315	13	8	34	45	Ppib
103.51	136.9	15.0566666666667	171.94	10.19	6.33	56.69	7.6	15	11	31	43	Ppic
104.333333333333	127.403333333333	96.9733333333333	77.14	67.985	71.835	72.44	66.27	9	10	45	36	Ppm1a
49.79	36.53	27.52	37.63	30.385	24.925	39.955	29.52	20	33	17	30	Ppm1b
802.59	781.72	607.983333333333	393.025	324.805	260.3	369.57	272.485	18	4	59	19	Ppp1ca
215.813333333333	182.706666666667	35.02	132.94	38.375	19.965	143.83	13.125	18	11	49	22	Ppp1cb
23.07	20.4833333333333	10.0533333333333	51.625	60.235	54.24	51.835	51.17	11	13	25	51	Ppp1cc
324.876666666667	339.223333333333	259.963333333333	312.76	258.21	276.49	253.66	205.88	7	13	31	49	Ppp2ca
124.173333333333	166.133333333333	135.103333333333	131.385	127.745	113.485	93.68	103.645	14	12	37	37	Ppp2cb
52.4233333333333	118.353333333333	75.34	120.505	107.925	91.07	108.91	65.625	13	29	23	35	Ppp3cb
1.13	88.07	35.67	23.87	38.655	48.86	17.98	19.185	16	11	42	31	Ppp3cc
104.496666666667	149.376666666667	74.5566666666667	102.355	77.955	97.14	83.205	72.75	27	27	27	19	Ppp3r1
173.43	168.236666666667	100.54	156.36	114.055	89.58	110.885	69.22	7	16	51	26	Ppp5c
163.013333333333	196.996666666667	125.656666666667	107.155	105.69	133.57	116.495	88.46	17	25	26	32	Nup88
39.3533333333333	61.2066666666667	70.71	93.5	83.065	94.29	55.225	56.385	4	13	31	52	Mob4
128.536666666667	93.3566666666667	64.66	52.985	60.92	88.35	32.365	70.66	6	18	31	45	Prep
1.52666666666667	40.61	77.99	24.205	19.715	35.1	31.595	14.61	22	32	26	20	Srgn
155.846666666667	138.423333333333	104.34	86.64	101.075	100.77	96.985	100.465	18	20	28	34	Prim1
67.7666666666667	48.4533333333333	105.036666666667	38.505	87.385	174.805	40.99	113.905	16	19	32	33	Prkab1
73.16	138.033333333333	142.926666666667	78.25	87.965	114.045	67.11	77.465	18	16	36	30	Prkag1
112.76	243.106666666667	126.66	186.625	184.995	139.365	146.06	82.795	20	35	18	27	Prkar1a
61.6933333333333	28.3166666666667	25.9	27.825	52.445	68.57	21.43	35.09	11	12	39	38	Prkar2a
238.316666666667	166.06	118.47	198.91	120.8	114.055	151.995	95.23	23	16	26	35	Prkcsh
468.313333333333	50.0066666666667	22.4	132.015	39.945	16.625	112.305	9.84	27	20	19	34	Prps1
70.9233333333333	195.473333333333	80.73	99.615	75.155	83.035	55.075	62.84	20	17	33	30	Lgmn
118.63	6.4	3.53666666666667	3.375	2.15	1.87	10.335	2.695	17	11	44	28	St14
214.533333333333	91.0133333333333	29.0966666666667	60.105	27.6	25.885	71.91	29.405	3	12	23	62	Npepps
314.943333333333	834.636666666667	544.07	865.675	586.325	387.07	599.85	415.525	9	20	24	47	Psap
30.71	36.5366666666667	40.2833333333333	28.43	35.965	49.885	33.79	27.59	14	21	29	36	Helq
66.75	137.076666666667	89.48	98.79	96.525	124.12	91.25	86.33	14	27	36	23	Cyth2
36.3966666666667	114.99	158.566666666667	71.225	99.21	142.825	86.105	134.59	16	14	35	35	Psen1
13.2466666666667	81.0333333333333	167.483333333333	124.285	146.895	142.055	96.31	158.665	17	8	46	29	Psen2
525.846666666667	458.943333333333	426.793333333333	509.6	405.025	538.805	327.77	505.705	40	18	15	27	Psma2
547.49	470.966666666667	396.363333333333	382.545	302.045	336.975	274.77	390.215	21	11	44	24	Psmb1
1038.15333333333	1140.14333333333	933.033333333333	728.96	583	486.07	554.09	569.685	32	13	31	24	Psmb4
195.326666666667	145.446666666667	222.173333333333	248	230.605	178.835	104.78	287.54	16	24	32	28	Psmb5
648.28	640.706666666667	771.666666666667	673.13	601.855	555.745	378.225	622.295	23	21	25	31	Psmb6
480.963333333333	646.82	781.17	415.005	630.67	585.815	326.315	722.55	10	29	25	36	Psmb7
399.086666666667	404.376666666667	377.123333333333	282.62	228.875	224.345	231.165	339.765	10	43	27	20	Psmc1
239.223333333333	230.356666666667	298.606666666667	195.77	247.175	288.65	144.035	351.025	13	15	29	43	Psmc2
361.796666666667	539.373333333333	496.1	349.27	356.09	320.975	336.46	300.785	14	20	22	44	Psmc3
70.21	74.1666666666667	70.89	50.325	78.395	103.575	48.705	98.57	16	21	29	34	Psmc3ip
323.01	348.14	468.04	243.83	407.65	439.39	174.7	383.99	15	21	33	31	Psmc5
444.616666666667	388.776666666667	544.356666666667	380.89	503.92	594.01	260.065	537.545	23	22	27	28	Psmd4
124.763333333333	133.776666666667	12.08	156.465	4.36	0	144.815	7.865	13	18	24	45	Psme1
254.45	229.37	216.813333333333	129.505	199.215	302.875	117.735	189.65	16	13	40	31	Psme3
8.26666666666667	28.24	97.0666666666667	20.91	131.095	161.175	8.59	85.67	15	18	42	25	Pstpip1
6.67333333333333	5.8	5.66	17.345	10.045	15.21	12.85	7.905	25	25	30	20	Pstpip2
9.79	122.303333333333	3.88333333333333	26.645	6.42	0	41.095	0.175	30	19	30	21	Rhox6
532.2	192.37	72.2933333333333	79.065	91.125	135.925	112.975	93.815	18	21	22	39	Ptbp1
40.3766666666667	132.21	159.71	136.845	121.375	154.03	102.23	100.375	9	11	47	33	Dicer1
15.65	22.7666666666667	64.51	19.69	35.195	33.225	15.8	57.645	15	11	47	27	Bspry
0.116666666666667	70.7033333333333	150.71	1530.72	184.23	71.26	2022.155	165.12	20	22	26	32	Ptgds
136.713333333333	99	83.93	18.69	39.64	42.925	20.64	26.245	24	17	33	26	Mvd
216.563333333333	241.09	148.283333333333	115.2	124.74	100.755	188.785	74.2	18	25	22	35	Prpf8
71.43	93.16	31.4866666666667	63.9	38.33	34.4	54.675	16.6	17	11	36	36	Casc3
9.28666666666667	62.63	57.26	38.975	41.14	49.765	39.54	42.265	15	24	35	26	Ufsp2
279.756666666667	227.84	196.996666666667	282.745	344.17	370.905	168.46	242.9	8	18	31	43	Eif4a3
52.7866666666667	158.686666666667	92.4033333333333	205.56	85.105	46.815	101.96	63.685	10	16	27	47	Fam195b
35.26	21.0233333333333	6.58	7.81	4.215	3.32	9.15	4.08	28	19	39	14	Rwdd4a
183.936666666667	150.913333333333	19.9766666666667	103.515	21.96	10.845	212.945	10.455	17	26	20	37	Flna
133.08	132.573333333333	53.69	95.415	45.98	43.18	84.37	35.61	30	28	11	31	Nadk
67.1933333333333	113.233333333333	46.6766666666667	129.76	54.445	34	114.79	31.53	45	11	27	17	Luc7l2
84.58	79.8433333333333	71.4266666666667	71.145	124.26	101.32	63.01	69.26	21	3	55	21	Ptgfrn
17.6833333333333	25.1133333333333	63.61	40.285	35.77	82.78	38.165	93.705	10	19	12	59	Ptgis
87.1366666666667	43.47	9.89333333333333	40.72	8.31	7.635	56.81	7.115	27	11	53	9	Hexim1
164.44	56.0266666666667	13.2433333333333	50.7	17.66	8.815	52.815	6.24	11	17	35	37	Slc25a36
112.94	476.866666666667	270.4	316.155	244.96	219.645	352.265	199.15	11	15	40	34	Nrbp1
598.13	243.793333333333	86.7166666666667	1423.215	315.07	201.095	1362.11	360.505	18	20	27	35	Ptma
160.593333333333	108.313333333333	195.046666666667	3686.41	1933.365	1211.01	1617.315	3340.91	21	10	36	33	Tmsb10
1282.27666666667	983.316666666667	8.46333333333333	630.645	20.535	27.88	207.82	12.79	19	17	43	21	Tmsb4x
131.333333333333	153.416666666667	86.9433333333333	159.06	127.43	109.175	91.15	100.115	8	10	42	40	Ptp4a2
57.8633333333333	77.9866666666667	94.4966666666667	95.2	109.95	107.235	69.405	88.855	13	5	54	28	Ptpn11
28.18	109.093333333333	9.66	33.68	17.45	13.99	53.215	10.94	12	10	48	30	Ptpn12
167.673333333333	160.983333333333	12.8633333333333	16.76	3.295	9.24	8.14	13.78	15	11	23	51	Dusp1
1.31333333333333	122.38	452.21	374.94	333.48	381.11	258.805	429.385	19	20	34	27	Ptpn18
26.3	39.4566666666667	21.1466666666667	26.06	17.03	23.19	22.625	19.12	14	15	31	40	Ptpn2
20.3533333333333	196.78	72.87	78.345	74.075	71.36	125.085	49.08	19	8	35	38	Ptpra
5.52333333333333	24.0833333333333	12.1933333333333	11	10.965	12.275	17.23	8.89	18	21	37	24	Wdr81
32.83	38.8366666666667	45.7366666666667	42.905	46.675	69.095	23.855	59.52	18	23	42	17	Pla2g15
28.3166666666667	79.9666666666667	81.2933333333333	91.265	91.505	110.665	75.38	80.095	20	14	43	23	Ell2
0.86	30.4433333333333	305.596666666667	53.505	183.015	310.005	33.585	224.805	35	21	28	16	Rfpl4
552.95	382.653333333333	344.556666666667	303.12	264.335	270.725	173.785	263.45	18	3	37	42	Arhgdia
12.8133333333333	49.18	24.66	11.15	26.01	39.94	10.665	20.21	14	9	51	26	Rassf3
105.56	104.59	126.916666666667	107.785	132.105	106.895	111.115	69.68	16	7	47	30	Ptprf
38.51	92.08	22.2033333333333	83.845	31.88	33.625	83.075	15.4	17	11	34	38	Ptprs
53.9033333333333	44.1733333333333	12.0266666666667	20.585	12.495	12.47	39.79	10.005	24	16	43	17	Pvrl2
65.01	110.116666666667	49.34	68.67	35.05	33.06	70.585	35.32	18	22	39	21	Pex19
40.8333333333333	116.873333333333	121.966666666667	120.76	108.91	77.61	116.51	52.54	7	8	40	45	Abcd3
57.9666666666667	86.32	100.873333333333	74.765	71.055	57.53	59.93	106.48	13	9	32	46	Pxmp2
79.88	65.54	112.87	74.34	120.3	99.465	56.125	74.44	7	19	25	49	Pex5
31.36	45.0933333333333	48.87	38.93	39.325	52.56	39.3	42.375	48	15	18	19	Slu7
