Repeats	Samples	CPM
628	Helitron	IVD.D13	0.303274676556926
629	PiggyBac	IVD.D13	0.429639125122311
630	Deu	IVD.D13	17.9184788065717
631	ERVL?	IVD.D13	0.8845511399577
632	MULE-MuDR	IVD.D13	1.51637338278463
633	hAT	IVD.D13	3.91729790552696
634	TcMar?	IVD.D13	0.556003573687697
635	rRNA	IVD.D13	537.503818417725
636	DNA	IVD.D13	2.29983296389002
637	ERV1?	IVD.D13	0.227456007417694
638	DNA?	IVD.D13	2.17346851532463
639	Helitron?	IVD.D13	0.0505457794261543
640	hAT?	IVD.D13	3.66456900839618
641	hAT-Tip100?	IVD.D13	0
642	PiggyBac?	IVD.D13	0.556003573687697
643	L1?	IVD.D13	2.27456007417694
644	Penelope?	IVD.D13	0
645	Dong-R4	IVD.D13	0.252728897130771
646	TcMar	IVD.D13	0.0505457794261543
647	MuDR	IVD.D13	1.26364448565386
648	TcMar-Pogo	IVD.D13	0
649	centr	IVD.D13	0
650	ERVK	IVD.D20	141756.053231782
651	scRNA	IVD.D20	49.0846477581392
652	L1	IVD.D20	4544.80704901405
653	B4	IVD.D20	1472.83972814203
654	Simple_repeat	IVD.D20	3169.97281889856
655	B2	IVD.D20	3023.75625972582
656	ERV1	IVD.D20	7817.56279272318
657	Alu	IVD.D20	3285.80494372492
658	ERVL-MaLR	IVD.D20	303333.977785457
659	ERVL	IVD.D20	6231.59359833547
660	L2	IVD.D20	349.489243937541
661	hAT-Charlie	IVD.D20	392.158490014277
662	ID	IVD.D20	208.841799415887
663	Satellite	IVD.D20	1850.25644407989
664	MIR	IVD.D20	449.050818116592
665	Low_complexity	IVD.D20	1889.64974036187
666	TcMar-Tigger	IVD.D20	98.8790846384763
667	Other	IVD.D20	86.7034712346219
668	hAT-Blackjack	IVD.D20	9.14535984370225
669	ERVK?	IVD.D20	23.231943961166
670	snRNA	IVD.D20	7.20708954846983
671	RTE-X	IVD.D20	2.72995816229918
672	hAT-Tip100	IVD.D20	41.2769674139636
673	Gypsy	IVD.D20	24.2693280628397
674	Unknown	IVD.D20	1400.95992972869
675	SINE?	IVD.D20	2.51156150931525
676	srpRNA	IVD.D20	1.55607615251053
677	RTE-BovB	IVD.D20	2.18396652983934
678	CR1	IVD.D20	115.8867239896
679	tRNA	IVD.D20	29.5108477344541
680	Gypsy?	IVD.D20	2.56616067256123
681	LTR?	IVD.D20	1.77447280549447
682	TcMar-Mariner	IVD.D20	18.8913104831103
683	LTR	IVD.D20	2.15666694821635
684	RNA	IVD.D20	5.67831297758229
685	TcMar-Tc2	IVD.D20	6.19700502841914
686	Y-chromosome	IVD.D20	12.9400016892981
687	Helitron	IVD.D20	0.573291214082828
688	PiggyBac	IVD.D20	0.464092887590861
689	Deu	IVD.D20	24.1601297363477
690	ERVL?	IVD.D20	1.20118159141164
691	MULE-MuDR	IVD.D20	1.11928284654266
692	hAT	IVD.D20	4.94122427376151
693	TcMar?	IVD.D20	0.436793305967869
694	rRNA	IVD.D20	176.983187661856
695	DNA	IVD.D20	2.37506360120029
696	ERV1?	IVD.D20	0.436793305967869
697	DNA?	IVD.D20	2.94835481528311
698	Helitron?	IVD.D20	0
699	hAT?	IVD.D20	2.72995816229918
700	hAT-Tip100?	IVD.D20	0
701	PiggyBac?	IVD.D20	0.464092887590861
702	L1?	IVD.D20	1.58337573413352
703	Penelope?	IVD.D20	0
704	Dong-R4	IVD.D20	0.109198326491967
705	TcMar	IVD.D20	0
706	MuDR	IVD.D20	1.09198326491967
707	TcMar-Pogo	IVD.D20	0
708	centr	IVD.D20	0
709	ERVK	IVD.D7	32978.9637336205
710	scRNA	IVD.D7	152.85086046512
711	L1	IVD.D7	58712.3282725137
712	B4	IVD.D7	4505.73369632838
713	Simple_repeat	IVD.D7	5939.16184446978
714	B2	IVD.D7	8259.63893172244
715	ERV1	IVD.D7	6481.54006268544
716	Alu	IVD.D7	11879.9826363504
717	ERVL-MaLR	IVD.D7	5556.0100493179
718	ERVL	IVD.D7	3637.71385987131
719	L2	IVD.D7	708.56571472903
720	hAT-Charlie	IVD.D7	1048.3246501532
721	ID	IVD.D7	642.695744002946
722	Satellite	IVD.D7	2192.28273928649
723	MIR	IVD.D7	1192.62054651908
724	Low_complexity	IVD.D7	3347.13783592262
725	TcMar-Tigger	IVD.D7	268.91212246545
726	Other	IVD.D7	150.248590016682
727	hAT-Blackjack	IVD.D7	20.6229933038702
728	ERVK?	IVD.D7	26.3154599098281
729	snRNA	IVD.D7	37.4726944575055
730	RTE-X	IVD.D7	6.0177504120126
731	hAT-Tip100	IVD.D7	77.0922620349722
732	Gypsy	IVD.D7	38.5461310174861
733	Unknown	IVD.D7	1114.32473440171
734	SINE?	IVD.D7	1.33366360482441
735	srpRNA	IVD.D7	13.2065225258222
736	RTE-BovB	IVD.D7	2.04928797814483
737	CR1	IVD.D7	259.218665045018
738	tRNA	IVD.D7	91.1445224565368
739	Gypsy?	IVD.D7	3.22030967994188
740	LTR?	IVD.D7	6.73337478533302
741	TcMar-Mariner	IVD.D7	16.4268322057641
742	LTR	IVD.D7	2.01675959753936
743	RNA	IVD.D7	11.4174615925212
744	TcMar-Tc2	IVD.D7	17.5327971463502
745	Y-chromosome	IVD.D7	7.87186810652459
746	Helitron	IVD.D7	1.82158931390652
747	PiggyBac	IVD.D7	0.585510850898523
748	Deu	IVD.D7	58.388443186825
749	ERVL?	IVD.D7	4.58650166537177
750	MULE-MuDR	IVD.D7	5.65993822535239
751	hAT	IVD.D7	8.62002086045048
752	TcMar?	IVD.D7	0.162641903027368
753	rRNA	IVD.D7	4483.19152856878
754	DNA	IVD.D7	6.66831802412207
755	ERV1?	IVD.D7	0.910794656953258
756	DNA?	IVD.D7	8.62002086045048
757	Helitron?	IVD.D7	0.130113522421894
758	hAT?	IVD.D7	15.9714348772875
759	hAT-Tip100?	IVD.D7	0.162641903027368
760	PiggyBac?	IVD.D7	3.64317862781303
761	L1?	IVD.D7	5.26959765808671
762	Penelope?	IVD.D7	0
763	Dong-R4	IVD.D7	0.162641903027368
764	TcMar	IVD.D7	0.065056761210947
765	MuDR	IVD.D7	9.40070199498185
766	TcMar-Pogo	IVD.D7	0
767	centr	IVD.D7	0
768	ERVK	IVD.D11	77280.1570890772
769	scRNA	IVD.D11	154.178192928091
770	L1	IVD.D11	22975.2582657712
771	B4	IVD.D11	3716.46158008792
772	Simple_repeat	IVD.D11	5799.957991331
773	B2	IVD.D11	7238.61351176167
774	ERV1	IVD.D11	11834.77825626
775	Alu	IVD.D11	10326.9004876483
776	ERVL-MaLR	IVD.D11	10473.6781273159
777	ERVL	IVD.D11	2412.12910969118
778	L2	IVD.D11	667.523887391497
779	hAT-Charlie	IVD.D11	888.848563561637
780	ID	IVD.D11	588.13339936472
781	Satellite	IVD.D11	2202.59718505817
782	MIR	IVD.D11	1037.88246946715
783	Low_complexity	IVD.D11	3454.25335968572
784	TcMar-Tigger	IVD.D11	223.821610806829
785	Other	IVD.D11	109.293536567367
786	hAT-Blackjack	IVD.D11	10.7699108425867
787	ERVK?	IVD.D11	28.1582026498914
788	snRNA	IVD.D11	28.5793723476462
789	RTE-X	IVD.D11	3.88077792931196
790	hAT-Tip100	IVD.D11	63.6267079108124
791	Gypsy	IVD.D11	52.2852096212728
792	Unknown	IVD.D11	1304.96422494337
793	SINE?	IVD.D11	0.992757144707711
794	srpRNA	IVD.D11	12.8757593313606
795	RTE-BovB	IVD.D11	2.10584848877393
796	CR1	IVD.D11	207.305741944874
797	tRNA	IVD.D11	90.2205659690432
798	Gypsy?	IVD.D11	1.83509654021728
799	LTR?	IVD.D11	6.6484645145577
800	TcMar-Mariner	IVD.D11	26.1125212607968
801	LTR	IVD.D11	2.2863497878117
802	RNA	IVD.D11	9.08523205156754
803	TcMar-Tc2	IVD.D11	21.5097381353337
804	Y-chromosome	IVD.D11	4.99386927337818
805	Helitron	IVD.D11	0.842339395509573
806	PiggyBac	IVD.D11	0.75208874599069
807	Deu	IVD.D11	46.7498364507813
808	ERVL?	IVD.D11	4.39219827658563
809	MULE-MuDR	IVD.D11	4.75320087466116
810	hAT	IVD.D11	14.2596026239835
811	TcMar?	IVD.D11	0.451253247594414
812	rRNA	IVD.D11	1635.19135153296
813	DNA	IVD.D11	4.87353507401967
814	ERV1?	IVD.D11	0.722005196151063
815	DNA?	IVD.D11	7.70138875894467
816	Helitron?	IVD.D11	0
817	hAT?	IVD.D11	10.8300779422659
818	hAT-Tip100?	IVD.D11	0.421169697754786
819	PiggyBac?	IVD.D11	3.33927403219866
820	L1?	IVD.D11	6.49804676535956
821	Penelope?	IVD.D11	0
822	Dong-R4	IVD.D11	0.180501299037766
823	TcMar	IVD.D11	0
824	MuDR	IVD.D11	9.23564980076567
825	TcMar-Pogo	IVD.D11	0
826	centr	IVD.D11	0
827	ERVK	IVD.D15	288697.061056573
828	scRNA	IVD.D15	58.4187974627838
829	L1	IVD.D15	4798.91451292505
830	B4	IVD.D15	1246.24671803007
831	Simple_repeat	IVD.D15	2643.49774783693
832	B2	IVD.D15	4834.80004620682
833	ERV1	IVD.D15	6708.75014020407
834	Alu	IVD.D15	3131.6206529377
835	ERVL-MaLR	IVD.D15	189953.069394258
836	ERVL	IVD.D15	1912.45577427681
837	L2	IVD.D15	329.383919386503
838	hAT-Charlie	IVD.D15	321.481556041161
839	ID	IVD.D15	169.932253688837
840	Satellite	IVD.D15	1595.64856047971
841	MIR	IVD.D15	395.453546082841
842	Low_complexity	IVD.D15	1551.71393562072
843	TcMar-Tigger	IVD.D15	77.1371276150141
844	Other	IVD.D15	54.7296304898918
845	hAT-Blackjack	IVD.D15	10.4386656392057
846	ERVK?	IVD.D15	19.9760007111708
847	snRNA	IVD.D15	6.85430454622544
848	RTE-X	IVD.D15	1.50920467072854
849	hAT-Tip100	IVD.D15	28.0670146403543
850	Gypsy	IVD.D15	22.2398077172636
851	Unknown	IVD.D15	1293.72378163007
852	SINE?	IVD.D15	0.922291743222995
853	srpRNA	IVD.D15	1.73977760653429
854	RTE-BovB	IVD.D15	1.15286467902874
855	CR1	IVD.D15	97.4065847899377
856	tRNA	IVD.D15	39.6585449585888
857	Gypsy?	IVD.D15	1.78169995849897
858	LTR?	IVD.D15	2.53630229386324
859	TcMar-Mariner	IVD.D15	11.8640256060049
860	LTR	IVD.D15	1.27863173492279
861	RNA	IVD.D15	3.68916697289198
862	TcMar-Tc2	IVD.D15	4.94683753183243
863	Y-chromosome	IVD.D15	7.81851864141312
864	Helitron	IVD.D15	0.565951751523202
865	PiggyBac	IVD.D15	0.565951751523202
866	Deu	IVD.D15	17.0414360736431
867	ERVL?	IVD.D15	1.73977760653429
868	MULE-MuDR	IVD.D15	1.06901997509938
869	hAT	IVD.D15	3.47955521306857
870	TcMar?	IVD.D15	0.293456463752771
871	rRNA	IVD.D15	282.745302825795
872	DNA	IVD.D15	2.24284583011047
873	ERV1?	IVD.D15	0.230572935805749
874	DNA?	IVD.D15	2.30572935805749
875	Helitron?	IVD.D15	0
876	hAT?	IVD.D15	3.45859403708623
877	hAT-Tip100?	IVD.D15	0.0838447039293632
878	PiggyBac?	IVD.D15	0.482107047593838
879	L1?	IVD.D15	1.5930493746579
880	Penelope?	IVD.D15	0
881	Dong-R4	IVD.D15	0.0209611759823408
882	TcMar	IVD.D15	0.0628835279470224
883	MuDR	IVD.D15	1.34151526286981
884	TcMar-Pogo	IVD.D15	0
885	centr	IVD.D15	0
886	ERVK	IVD.D7	34200.5346183856
887	scRNA	IVD.D7	167.516780304518
888	L1	IVD.D7	58856.2488814539
889	B4	IVD.D7	4191.87458772675
890	Simple_repeat	IVD.D7	5749.12359092696
891	B2	IVD.D7	7683.28534981232
892	ERV1	IVD.D7	6404.51864075507
893	Alu	IVD.D7	11194.3439292375
894	ERVL-MaLR	IVD.D7	5092.80356268513
895	ERVL	IVD.D7	2693.88799461905
896	L2	IVD.D7	674.40495102032
897	hAT-Charlie	IVD.D7	970.174772757523
898	ID	IVD.D7	589.306936958543
899	Satellite	IVD.D7	2226.99716634458
900	MIR	IVD.D7	1178.03974938443
901	Low_complexity	IVD.D7	3401.59216853311
902	TcMar-Tigger	IVD.D7	271.050571025855
903	Other	IVD.D7	137.024388459293
904	hAT-Blackjack	IVD.D7	17.1599443647811
905	ERVK?	IVD.D7	27.9088314482964
906	snRNA	IVD.D7	40.1887172855469
907	RTE-X	IVD.D7	6.31536985915736
908	hAT-Tip100	IVD.D7	75.5292718509325
909	Gypsy	IVD.D7	45.961858419423
910	Unknown	IVD.D7	1189.93688553325
911	SINE?	IVD.D7	1.49910294636564
912	srpRNA	IVD.D7	15.3737791520901
913	RTE-BovB	IVD.D7	2.64735201166698
914	CR1	IVD.D7	246.267528699768
915	tRNA	IVD.D7	83.0885781974997
916	Gypsy?	IVD.D7	3.22147654431765
917	LTR?	IVD.D7	3.28526815905661
918	TcMar-Mariner	IVD.D7	11.9928235709251
919	LTR	IVD.D7	1.62668617584356
920	RNA	IVD.D7	15.0867168857648
921	TcMar-Tc2	IVD.D7	17.1918401721506
922	Y-chromosome	IVD.D7	8.32480572343471
923	Helitron	IVD.D7	1.9137484421689
924	PiggyBac	IVD.D7	0.38274968843378
925	Deu	IVD.D7	50.3634798364115
926	ERVL?	IVD.D7	3.41285138853454
927	MULE-MuDR	IVD.D7	4.17835076540209
928	hAT	IVD.D7	8.54807637502108
929	TcMar?	IVD.D7	0.669811954759114
930	rRNA	IVD.D7	8759.76884853233
931	DNA	IVD.D7	5.00764175700862
932	ERV1?	IVD.D7	0.733603569498078
933	DNA?	IVD.D7	10.0152835140172
934	Helitron?	IVD.D7	0.223270651586371
935	hAT?	IVD.D7	15.7565288405239
936	hAT-Tip100?	IVD.D7	0.478437110542225
937	PiggyBac?	IVD.D7	2.04133167164682
938	L1?	IVD.D7	8.00584764973989
939	Penelope?	IVD.D7	0
940	Dong-R4	IVD.D7	0.669811954759114
941	TcMar	IVD.D7	0
942	MuDR	IVD.D7	9.28167994451916
943	TcMar-Pogo	IVD.D7	0
944	centr	IVD.D7	0
945	ERVK	IVD.D11	84274.654623732
946	scRNA	IVD.D11	126.642883847153
947	L1	IVD.D11	18131.0892793532
948	B4	IVD.D11	3281.17485863849
949	Simple_repeat	IVD.D11	5273.50386139757
950	B2	IVD.D11	7456.24486705017
951	ERV1	IVD.D11	23963.6589639451
952	Alu	IVD.D11	9195.12229577318
953	ERVL-MaLR	IVD.D11	13948.5911468301
954	ERVL	IVD.D11	2238.15348507355
955	L2	IVD.D11	646.744216724541
956	hAT-Charlie	IVD.D11	770.800521640016
957	ID	IVD.D11	507.168438218998
958	Satellite	IVD.D11	1995.34667817937
959	MIR	IVD.D11	979.948641154023
960	Low_complexity	IVD.D11	3142.16282169498
961	TcMar-Tigger	IVD.D11	198.238062225263
962	Other	IVD.D11	88.3084576289521
963	hAT-Blackjack	IVD.D11	12.9660559267444
964	ERVK?	IVD.D11	19.7641159394876
965	snRNA	IVD.D11	33.0286232814256
966	RTE-X	IVD.D11	3.2498042987748
967	hAT-Tip100	IVD.D11	54.9482216639781
968	Gypsy	IVD.D11	39.3292642688461
969	Unknown	IVD.D11	1304.39849073783
970	SINE?	IVD.D11	2.78554654180697
971	srpRNA	IVD.D11	10.0147030431632
972	RTE-BovB	IVD.D11	1.39277327090349
973	CR1	IVD.D11	188.422326792229
974	tRNA	IVD.D11	81.3445912744346
975	Gypsy?	IVD.D11	1.85703102787132
976	LTR?	IVD.D11	6.59909240261414
977	TcMar-Mariner	IVD.D11	18.6697940837777
978	LTR	IVD.D11	1.59174088103256
979	RNA	IVD.D11	12.1370242178732
980	TcMar-Tc2	IVD.D11	14.3919904660027
981	Y-chromosome	IVD.D11	3.21664303041996
982	Helitron	IVD.D11	0.729547903806589
983	PiggyBac	IVD.D11	0.994838050645348
984	Deu	IVD.D11	45.2651313043633
985	ERVL?	IVD.D11	3.87986839751686
986	MULE-MuDR	IVD.D11	3.74722332409748
987	hAT	IVD.D11	6.49960859754961
988	TcMar?	IVD.D11	0.497419025322674
989	rRNA	IVD.D11	1583.08578999194
990	DNA	IVD.D11	4.14515854435562
991	ERV1?	IVD.D11	0.895354245580813
992	DNA?	IVD.D11	7.2291565013562
993	Helitron?	IVD.D11	0.364773951903294
994	hAT?	IVD.D11	6.89754381780775
995	hAT-Tip100?	IVD.D11	0
996	PiggyBac?	IVD.D11	1.29328946583895
997	L1?	IVD.D11	6.59909240261414
998	Penelope?	IVD.D11	0
999	Dong-R4	IVD.D11	0.13264507341938
1000	TcMar	IVD.D11	0.0663225367096899
1001	MuDR	IVD.D11	6.03535084058178
1002	TcMar-Pogo	IVD.D11	0
1003	centr	IVD.D11	0
1004	ERVK	IVD.D15	284526.513989528
1005	scRNA	IVD.D15	76.0564870153911
1006	L1	IVD.D15	5078.94430634157
1007	B4	IVD.D15	1172.94123869466
1008	Simple_repeat	IVD.D15	2770.44480880097
1009	B2	IVD.D15	4724.30316813878
1010	ERV1	IVD.D15	7380.67382450944
1011	Alu	IVD.D15	2814.53429946581
1012	ERVL-MaLR	IVD.D15	179424.509440948
1013	ERVL	IVD.D15	1813.10625694187
1014	L2	IVD.D15	321.277833606601
1015	hAT-Charlie	IVD.D15	298.70418363569
1016	ID	IVD.D15	163.516158036706
1017	Satellite	IVD.D15	1663.78589940234
1018	MIR	IVD.D15	371.354524779182
1019	Low_complexity	IVD.D15	1652.48849632411
1020	TcMar-Tigger	IVD.D15	72.883059184429
1021	Other	IVD.D15	56.1696726080288
1022	hAT-Blackjack	IVD.D15	8.22975617496165
1023	ERVK?	IVD.D15	20.9657798698895
1024	snRNA	IVD.D15	6.7276670016396
1025	RTE-X	IVD.D15	1.56555772994129
1026	hAT-Tip100	IVD.D15	31.1207489289681
1027	Gypsy	IVD.D15	20.331094303697
1028	Unknown	IVD.D15	1374.41159358968
1029	SINE?	IVD.D15	0.803935050510393
1030	srpRNA	IVD.D15	1.31168350346433
1031	RTE-BovB	IVD.D15	0.867403607129634
1032	CR1	IVD.D15	97.9954514201089
1033	tRNA	IVD.D15	39.413973660549
1034	Gypsy?	IVD.D15	2.39064896599143
1035	LTR?	IVD.D15	3.44845824297879
1036	TcMar-Mariner	IVD.D15	12.5456180250701
1037	LTR	IVD.D15	0.571217009573174
1038	RNA	IVD.D15	3.87158195377373
1039	TcMar-Tc2	IVD.D15	3.91389432485323
1040	Y-chromosome	IVD.D15	9.94340720368118
1041	Helitron	IVD.D15	0.14809329877823
1042	PiggyBac	IVD.D15	0.338498968635955
1043	Deu	IVD.D15	13.1591474057227
1044	ERVL?	IVD.D15	0.952028349288623
1045	MULE-MuDR	IVD.D15	1.07896546252711
1046	hAT	IVD.D15	3.85042576823399
1047	TcMar?	IVD.D15	0.0634685566192416
1048	rRNA	IVD.D15	373.554768075316
1049	DNA	IVD.D15	1.65018247210028
1050	ERV1?	IVD.D15	0.190405669857725
1051	DNA?	IVD.D15	2.47527370815042
1052	Helitron?	IVD.D15	0
1053	hAT?	IVD.D15	3.4061458718993
1054	hAT-Tip100?	IVD.D15	0
1055	PiggyBac?	IVD.D15	0.655841751732163
1056	L1?	IVD.D15	1.67133865764003
1057	Penelope?	IVD.D15	0
1058	Dong-R4	IVD.D15	0.0846247421589887
1059	TcMar	IVD.D15	0.0634685566192416
1060	MuDR	IVD.D15	0.930872163748876
1061	TcMar-Pogo	IVD.D15	0
1062	centr	IVD.D15	0
1063	ERVK	IVD.D7	26213.4438575655
1064	scRNA	IVD.D7	183.976610186715
1065	L1	IVD.D7	62683.6538003021
1066	B4	IVD.D7	4849.77559057593
1067	Simple_repeat	IVD.D7	6131.3658659767
1068	B2	IVD.D7	8179.53202356134
1069	ERV1	IVD.D7	6794.12208543714
1070	Alu	IVD.D7	12799.046572748
1071	ERVL-MaLR	IVD.D7	6000.07983663998
1072	ERVL	IVD.D7	3282.27084872394
1073	L2	IVD.D7	763.372807360154
1074	hAT-Charlie	IVD.D7	1096.69278120224
1075	ID	IVD.D7	706.077806451081
1076	Satellite	IVD.D7	2175.7286124388
1077	MIR	IVD.D7	1262.85228768208
1078	Low_complexity	IVD.D7	3323.2301680321
1079	TcMar-Tigger	IVD.D7	297.045151463599
1080	Other	IVD.D7	162.195701385502
1081	hAT-Blackjack	IVD.D7	23.2222924718813
1082	ERVK?	IVD.D7	32.871555378301
1083	snRNA	IVD.D7	32.9516322488936
1084	RTE-X	IVD.D7	6.32607277682284
1085	hAT-Tip100	IVD.D7	76.0329886277631
1086	Gypsy	IVD.D7	46.6848155555407
1087	Unknown	IVD.D7	1175.44838343016
1088	SINE?	IVD.D7	2.20211394129909
1089	srpRNA	IVD.D7	11.9314537183114
1090	RTE-BovB	IVD.D7	2.44234455307717
1091	CR1	IVD.D7	253.363218555284
1092	tRNA	IVD.D7	86.7632892871841
1093	Gypsy?	IVD.D7	2.52242142366987
1094	LTR?	IVD.D7	5.20499658852512
1095	TcMar-Mariner	IVD.D7	15.3747591537973
1096	LTR	IVD.D7	1.64157584715023
1097	RNA	IVD.D7	9.72933977701234
1098	TcMar-Tc2	IVD.D7	16.615950647984
1099	Y-chromosome	IVD.D7	8.36803297693654
1100	Helitron	IVD.D7	2.16207550600274
1101	PiggyBac	IVD.D7	1.3613068000758
1102	Deu	IVD.D7	63.9814196035626
1103	ERVL?	IVD.D7	6.08584216504476
1104	MULE-MuDR	IVD.D7	5.24503502382147
1105	hAT	IVD.D7	8.84849420049271
1106	TcMar?	IVD.D7	0.480461223556165
1107	rRNA	IVD.D7	3753.32303998546
1108	DNA	IVD.D7	4.20403570611644
1109	ERV1?	IVD.D7	0.480461223556165
1110	DNA?	IVD.D7	11.8113384124224
1111	Helitron?	IVD.D7	0.0400384352963471
1112	hAT?	IVD.D7	14.2937214007959
1113	hAT-Tip100?	IVD.D7	0.760730270630595
1114	PiggyBac?	IVD.D7	2.64253672955891
1115	L1?	IVD.D7	6.72645712978631
1116	Penelope?	IVD.D7	0.120115305889041
1117	Dong-R4	IVD.D7	0.240230611778082
1118	TcMar	IVD.D7	0
1119	MuDR	IVD.D7	8.52818671812193
1120	TcMar-Pogo	IVD.D7	0
1121	centr	IVD.D7	0
1122	ERVK	IVD.D11	167649.662698143
1123	scRNA	IVD.D11	116.545690806671
1124	L1	IVD.D11	13276.9344534775
1125	B4	IVD.D11	2723.26042620218
1126	Simple_repeat	IVD.D11	4697.09384881556
1127	B2	IVD.D11	6867.9165555144
1128	ERV1	IVD.D11	9327.07839616253
1129	Alu	IVD.D11	7314.83425236457
1130	ERVL-MaLR	IVD.D11	33994.6027563215
1131	ERVL	IVD.D11	2071.75090874194
1132	L2	IVD.D11	558.567513350412
1133	hAT-Charlie	IVD.D11	669.023214166161
1134	ID	IVD.D11	413.601869252771
1135	Satellite	IVD.D11	1895.61884527899
1136	MIR	IVD.D11	809.252199381973
1137	Low_complexity	IVD.D11	2750.04842139101
1138	TcMar-Tigger	IVD.D11	168.171292232986
1139	Other	IVD.D11	79.0504583135409
1140	hAT-Blackjack	IVD.D11	12.9362532486912
1141	ERVK?	IVD.D11	19.5436933695612
1142	snRNA	IVD.D11	25.9521142096821
1143	RTE-X	IVD.D11	4.41822803262993
1144	hAT-Tip100	IVD.D11	48.7995276396783
1145	Gypsy	IVD.D11	41.5552258204112
1146	Unknown	IVD.D11	1482.29560301927
1147	SINE?	IVD.D11	1.95038895134114
1148	srpRNA	IVD.D11	7.92096737381401
1149	RTE-BovB	IVD.D11	2.34842751283933
1150	CR1	IVD.D11	190.302236252285
1151	tRNA	IVD.D11	73.9157608702142
1152	Gypsy?	IVD.D11	1.95038895134114
1153	LTR?	IVD.D11	5.8113629978736
1154	TcMar-Mariner	IVD.D11	14.4487997823844
1155	LTR	IVD.D11	0.835880979146203
1156	RNA	IVD.D11	6.4482246962707
1157	TcMar-Tc2	IVD.D11	10.9062565850505
1158	Y-chromosome	IVD.D11	3.70175862193318
1159	Helitron	IVD.D11	0.716469410696745
1160	PiggyBac	IVD.D11	1.63195810214259
1161	Deu	IVD.D11	38.8087597460737
1162	ERVL?	IVD.D11	2.26881980053969
1163	MULE-MuDR	IVD.D11	1.79117352674186
1164	hAT	IVD.D11	7.32390953156673
1165	TcMar?	IVD.D11	0.517450129947649
1166	rRNA	IVD.D11	836.995487118397
1167	DNA	IVD.D11	2.78626993048734
1168	ERV1?	IVD.D11	0.398038561498192
1169	DNA?	IVD.D11	4.7764627379783
1170	Helitron?	IVD.D11	0
1171	hAT?	IVD.D11	6.05018613477251
1172	hAT-Tip100?	IVD.D11	0.278626993048734
1173	PiggyBac?	IVD.D11	1.35333110909385
1174	L1?	IVD.D11	5.45312829252523
1175	Penelope?	IVD.D11	0.0398038561498192
1176	Dong-R4	IVD.D11	0
1177	TcMar	IVD.D11	0
1178	MuDR	IVD.D11	2.9056814989368
1179	TcMar-Pogo	IVD.D11	0
1180	centr	IVD.D11	0
1181	ERVK	IVD.D15	251285.256427464
1182	scRNA	IVD.D15	62.5491418553144
1183	L1	IVD.D15	4552.01058757893
1184	B4	IVD.D15	1203.04990129437
1185	Simple_repeat	IVD.D15	2691.48828965755
1186	B2	IVD.D15	4138.33856275841
1187	ERV1	IVD.D15	7389.01874935572
1188	Alu	IVD.D15	3046.10467705493
1189	ERVL-MaLR	IVD.D15	237240.007170932
1190	ERVL	IVD.D15	1960.65229995506
1191	L2	IVD.D15	290.962681640717
1192	hAT-Charlie	IVD.D15	302.650508968918
1193	ID	IVD.D15	165.556147539015
1194	Satellite	IVD.D15	1610.04316764164
1195	MIR	IVD.D15	374.19028723054
1196	Low_complexity	IVD.D15	1601.00115617015
1197	TcMar-Tigger	IVD.D15	74.3140317812832
1198	Other	IVD.D15	49.6026254302309
1199	hAT-Blackjack	IVD.D15	7.80900990719326
1200	ERVK?	IVD.D15	19.342712039857
1201	snRNA	IVD.D15	10.3007005683701
1202	RTE-X	IVD.D15	1.59262702054599
1203	hAT-Tip100	IVD.D15	27.7168476640182
1204	Gypsy	IVD.D15	20.7812138648663
1205	Unknown	IVD.D15	1303.10284073029
1206	SINE?	IVD.D15	0.950438705809706
1207	srpRNA	IVD.D15	1.77243974867215
1208	RTE-BovB	IVD.D15	1.66968961831435
1209	CR1	IVD.D15	97.4841861769684
1210	tRNA	IVD.D15	44.7476817708245
1211	Gypsy?	IVD.D15	1.02750130357806
1212	LTR?	IVD.D15	2.15775273751393
1213	TcMar-Mariner	IVD.D15	13.1263291532097
1214	LTR	IVD.D15	1.56693948795654
1215	RNA	IVD.D15	3.57056702993376
1216	TcMar-Tc2	IVD.D15	4.16138027949114
1217	Y-chromosome	IVD.D15	8.65669848264516
1218	Helitron	IVD.D15	0.565125716967933
1219	PiggyBac	IVD.D15	0.179812728126161
1220	Deu	IVD.D15	15.9005826728705
1221	ERVL?	IVD.D15	1.43850182500928
1222	MULE-MuDR	IVD.D15	1.6953771509038
1223	hAT	IVD.D15	3.13387897591308
1224	TcMar?	IVD.D15	0.282562858483967
1225	rRNA	IVD.D15	324.53628673513
1226	DNA	IVD.D15	2.20912780269283
1227	ERV1?	IVD.D15	0.308250391073418
1228	DNA?	IVD.D15	2.13206520492447
1229	Helitron?	IVD.D15	0.0256875325894515
1230	hAT?	IVD.D15	3.77606729064937
1231	hAT-Tip100?	IVD.D15	0
1232	PiggyBac?	IVD.D15	0.51375065178903
1233	L1?	IVD.D15	2.18344027010338
1234	Penelope?	IVD.D15	0
1235	Dong-R4	IVD.D15	0.0770625977683545
1236	TcMar	IVD.D15	0
1237	MuDR	IVD.D15	1.79812728126161
1238	TcMar-Pogo	IVD.D15	0
1239	centr	IVD.D15	0
1240	ERVK	IVD.D9	60386.6482660298
1241	scRNA	IVD.D9	128.009148489272
1242	L1	IVD.D9	30689.3875086177
1243	B4	IVD.D9	3689.76556804754
